source,target
1196388293556002817,1183749092217737217
1196388293556002817,1182493284100296704
1196388293556002817,1196531481163767809
1196388293556002817,1188510802304782337
1196388293556002817,1200156569507434501
1196388293556002817,1194394455647965186
1196388293556002817,1194587544618487809
1196388293556002817,1192599985076002817
1182110998078976000,1189991170467860480
1182110998078976000,1190279960885248001
1182110998078976000,1184040390195896320
1182110998078976000,1189443135761457152
1182110998078976000,1182813072144007168
1182110998078976000,1197875444898553857
1182110998078976000,1183025991783976962
1182110998078976000,1192372452996898816
1182110998078976000,1197886829242060803
1182110998078976000,1195772011911380992
1182110998078976000,1182632251546169344
1182110998078976000,1185558906933776384
1182110998078976000,1179037069869404161
1182110998078976000,1195167113557807109
1182110998078976000,1191652995634622465
1182110998078976000,1184839096075608070
1182110998078976000,1194787121606737920
1182110998078976000,1191808313123467264
1182110998078976000,1189948227442937856
1182110998078976000,1198844633175879680
1182110998078976000,1181638327281340417
1182110998078976000,1181631422110392320
1182110998078976000,1187432213924724737
1182110998078976000,1188954192704094210
1182110998078976000,1189901083352559622
1182110998078976000,1194996751180189698
1182110998078976000,1196188648900685824
1182110998078976000,1190080251944042496
1182110998078976000,1183717736242995202
1182110998078976000,1187745644942901249
1182110998078976000,1189893262531674113
1182110998078976000,1181278604094631942
1182110998078976000,1195408438324604933
1182110998078976000,1181718551725559809
1182110998078976000,1197349015689535490
1182110998078976000,1182656331725115392
1182110998078976000,1182700245358006272
1182110998078976000,1194958660008628224
1182110998078976000,1199456481461977093
1182110998078976000,1182110998078976000
1182110998078976000,1181083458606645250
1182110998078976000,1184567454036566016
1189991170467860480,1190279960885248001
1189991170467860480,1184040390195896320
1189991170467860480,1189443135761457152
1189991170467860480,1182813072144007168
1189991170467860480,1197875444898553857
1189991170467860480,1183025991783976962
1189991170467860480,1192372452996898816
1189991170467860480,1197886829242060803
1189991170467860480,1195772011911380992
1189991170467860480,1182632251546169344
1189991170467860480,1185558906933776384
1189991170467860480,1179037069869404161
1189991170467860480,1195167113557807109
1189991170467860480,1191652995634622465
1189991170467860480,1184839096075608070
1189991170467860480,1194787121606737920
1189991170467860480,1191808313123467264
1189991170467860480,1189948227442937856
1189991170467860480,1198844633175879680
1189991170467860480,1181638327281340417
1189991170467860480,1181631422110392320
1189991170467860480,1187432213924724737
1189991170467860480,1188954192704094210
1189991170467860480,1189901083352559622
1189991170467860480,1194996751180189698
1189991170467860480,1196188648900685824
1189991170467860480,1190080251944042496
1189991170467860480,1183717736242995202
1189991170467860480,1187745644942901249
1189991170467860480,1189893262531674113
1189991170467860480,1181278604094631942
1189991170467860480,1195408438324604933
1189991170467860480,1191358296873037825
1189991170467860480,1190731494148456448
1189991170467860480,1186144427451928576
1189991170467860480,1186246856545685505
1189991170467860480,1200170538397683712
1189991170467860480,1183984990054313984
1189991170467860480,1196247750804819968
1189991170467860480,1196112681603747840
1189991170467860480,1182468849813331975
1189991170467860480,1181881731160276994
1189991170467860480,1190593047630766080
1189991170467860480,1183749092217737217
1189991170467860480,1197519358936801280
1189991170467860480,1186400251806011392
1189991170467860480,1196151482032304136
1189991170467860480,1192724457032273921
1189991170467860480,1179894113417740288
1189991170467860480,1189114414122688512
1189991170467860480,1179335000099082240
1189991170467860480,1180174494889107456
1189991170467860480,1191581062499065862
1189991170467860480,1192480552995213312
1189991170467860480,1183949150179614720
1189991170467860480,1188100197273894916
1189991170467860480,1188042345083744256
1189991170467860480,1185475686657593344
1190279960885248001,1184040390195896320
1190279960885248001,1189443135761457152
1190279960885248001,1182813072144007168
1190279960885248001,1197875444898553857
1190279960885248001,1183025991783976962
1190279960885248001,1192372452996898816
1190279960885248001,1197886829242060803
1190279960885248001,1195772011911380992
1190279960885248001,1182632251546169344
1190279960885248001,1185558906933776384
1190279960885248001,1179037069869404161
1190279960885248001,1195167113557807109
1190279960885248001,1191652995634622465
1190279960885248001,1184839096075608070
1190279960885248001,1194787121606737920
1190279960885248001,1191808313123467264
1190279960885248001,1189948227442937856
1190279960885248001,1198844633175879680
1190279960885248001,1181638327281340417
1190279960885248001,1181631422110392320
1190279960885248001,1187432213924724737
1190279960885248001,1188954192704094210
1190279960885248001,1189901083352559622
1190279960885248001,1194996751180189698
1190279960885248001,1196188648900685824
1190279960885248001,1190080251944042496
1190279960885248001,1183717736242995202
1190279960885248001,1187745644942901249
1190279960885248001,1189893262531674113
1190279960885248001,1181278604094631942
1190279960885248001,1195408438324604933
1190279960885248001,1188083898812653571
1190279960885248001,1185228315990417408
1190279960885248001,1191783312681062400
1190279960885248001,1191429318615982080
1190279960885248001,1193105596377001986
1190279960885248001,1184485165617352708
1190279960885248001,1197119205574938624
1190279960885248001,1196859315916812288
1190279960885248001,1188588523915366401
1190279960885248001,1198049145828888576
1190279960885248001,1199614896960344065
1190279960885248001,1192791150916034560
1190279960885248001,1197616876504915978
1190279960885248001,1184892817769992192
1190279960885248001,1198085449161437184
1190279960885248001,1187478266963283968
1190279960885248001,1190482279774208000
1190279960885248001,1197536152921821188
1190279960885248001,1179123967883382785
1190279960885248001,1183562050599043075
1190279960885248001,1191894114482057216
1190279960885248001,1183449804728352771
1190279960885248001,1183835496654528512
1184040390195896320,1189443135761457152
1184040390195896320,1182813072144007168
1184040390195896320,1197875444898553857
1184040390195896320,1183025991783976962
1184040390195896320,1192372452996898816
1184040390195896320,1197886829242060803
1184040390195896320,1195772011911380992
1184040390195896320,1182632251546169344
1184040390195896320,1185558906933776384
1184040390195896320,1179037069869404161
1184040390195896320,1195167113557807109
1184040390195896320,1191652995634622465
1184040390195896320,1184839096075608070
1184040390195896320,1194787121606737920
1184040390195896320,1191808313123467264
1184040390195896320,1189948227442937856
1184040390195896320,1198844633175879680
1184040390195896320,1181638327281340417
1184040390195896320,1181631422110392320
1184040390195896320,1187432213924724737
1184040390195896320,1188954192704094210
1184040390195896320,1189901083352559622
1184040390195896320,1194996751180189698
1184040390195896320,1196188648900685824
1184040390195896320,1190080251944042496
1184040390195896320,1183717736242995202
1184040390195896320,1187745644942901249
1184040390195896320,1189893262531674113
1184040390195896320,1181278604094631942
1184040390195896320,1195408438324604933
1184040390195896320,1191358296873037825
1184040390195896320,1190731494148456448
1184040390195896320,1186144427451928576
1184040390195896320,1186246856545685505
1184040390195896320,1200170538397683712
1184040390195896320,1183984990054313984
1184040390195896320,1196247750804819968
1184040390195896320,1196112681603747840
1184040390195896320,1182468849813331975
1184040390195896320,1181881731160276994
1184040390195896320,1190593047630766080
1184040390195896320,1183749092217737217
1184040390195896320,1197519358936801280
1184040390195896320,1186400251806011392
1184040390195896320,1196151482032304136
1184040390195896320,1192724457032273921
1184040390195896320,1179894113417740288
1184040390195896320,1189114414122688512
1184040390195896320,1179335000099082240
1184040390195896320,1180174494889107456
1184040390195896320,1191581062499065862
1184040390195896320,1192480552995213312
1184040390195896320,1183949150179614720
1184040390195896320,1188100197273894916
1184040390195896320,1178938076338372609
1184040390195896320,1180817724299042821
1184040390195896320,1180881497626013697
1184040390195896320,1184124891072565248
1184040390195896320,1179436531594846208
1184040390195896320,1196859315916812288
1184040390195896320,1188588523915366401
1184040390195896320,1198049145828888576
1184040390195896320,1181574750038048770
1184040390195896320,1183069650294210560
1184040390195896320,1183330026839662592
1184040390195896320,1196120577003548672
1189443135761457152,1182813072144007168
1189443135761457152,1197875444898553857
1189443135761457152,1183025991783976962
1189443135761457152,1192372452996898816
1189443135761457152,1197886829242060803
1189443135761457152,1195772011911380992
1189443135761457152,1182632251546169344
1189443135761457152,1185558906933776384
1189443135761457152,1179037069869404161
1189443135761457152,1195167113557807109
1189443135761457152,1191652995634622465
1189443135761457152,1184839096075608070
1189443135761457152,1194787121606737920
1189443135761457152,1191808313123467264
1189443135761457152,1189948227442937856
1189443135761457152,1198844633175879680
1189443135761457152,1181638327281340417
1189443135761457152,1181631422110392320
1189443135761457152,1187432213924724737
1189443135761457152,1188954192704094210
1189443135761457152,1189901083352559622
1189443135761457152,1194996751180189698
1189443135761457152,1196188648900685824
1189443135761457152,1190080251944042496
1189443135761457152,1183717736242995202
1189443135761457152,1187745644942901249
1189443135761457152,1189893262531674113
1189443135761457152,1181278604094631942
1189443135761457152,1195408438324604933
1189443135761457152,1191358296873037825
1189443135761457152,1190731494148456448
1189443135761457152,1186144427451928576
1189443135761457152,1186246856545685505
1189443135761457152,1200170538397683712
1189443135761457152,1183984990054313984
1189443135761457152,1196247750804819968
1189443135761457152,1196112681603747840
1189443135761457152,1182468849813331975
1189443135761457152,1181881731160276994
1189443135761457152,1190593047630766080
1189443135761457152,1183749092217737217
1189443135761457152,1197519358936801280
1189443135761457152,1186400251806011392
1189443135761457152,1196151482032304136
1189443135761457152,1192724457032273921
1189443135761457152,1179894113417740288
1189443135761457152,1189114414122688512
1189443135761457152,1179335000099082240
1189443135761457152,1180174494889107456
1189443135761457152,1191581062499065862
1189443135761457152,1192480552995213312
1189443135761457152,1183949150179614720
1189443135761457152,1188100197273894916
1189443135761457152,1182979122810642432
1189443135761457152,1180806673708896256
1189443135761457152,1182317567563702272
1189443135761457152,1183186516010590213
1189443135761457152,1180075789657632769
1189443135761457152,1193757375976501249
1189443135761457152,1194465461372477441
1189443135761457152,1183321750177599490
1189443135761457152,1189596014845382658
1189443135761457152,1188101800076828672
1189443135761457152,1180698638533545985
1189443135761457152,1184317318446272512
1189443135761457152,1197799181722644480
1189443135761457152,1180296798717431808
1189443135761457152,1193862160738406400
1182813072144007168,1197875444898553857
1182813072144007168,1183025991783976962
1182813072144007168,1192372452996898816
1182813072144007168,1197886829242060803
1182813072144007168,1195772011911380992
1182813072144007168,1182632251546169344
1182813072144007168,1185558906933776384
1182813072144007168,1179037069869404161
1182813072144007168,1195167113557807109
1182813072144007168,1191652995634622465
1182813072144007168,1184839096075608070
1182813072144007168,1194787121606737920
1182813072144007168,1191808313123467264
1182813072144007168,1189948227442937856
1182813072144007168,1198844633175879680
1182813072144007168,1181638327281340417
1182813072144007168,1181631422110392320
1182813072144007168,1187432213924724737
1182813072144007168,1188954192704094210
1182813072144007168,1189901083352559622
1182813072144007168,1194996751180189698
1182813072144007168,1196188648900685824
1182813072144007168,1190080251944042496
1182813072144007168,1183717736242995202
1182813072144007168,1187745644942901249
1182813072144007168,1189893262531674113
1182813072144007168,1181278604094631942
1182813072144007168,1195408438324604933
1182813072144007168,1193272046513541121
1182813072144007168,1188125606640111622
1182813072144007168,1197849691666305024
1182813072144007168,1185024741213532162
1182813072144007168,1196859315916812288
1182813072144007168,1188588523915366401
1182813072144007168,1198049145828888576
1182813072144007168,1192328845275189249
1182813072144007168,1196059854403784709
1182813072144007168,1184099859445534721
1182813072144007168,1194272913135939585
1182813072144007168,1186780123980275713
1182813072144007168,1181197396883189760
1182813072144007168,1198548652849016832
1197875444898553857,1183025991783976962
1197875444898553857,1192372452996898816
1197875444898553857,1197886829242060803
1197875444898553857,1195772011911380992
1197875444898553857,1182632251546169344
1197875444898553857,1185558906933776384
1197875444898553857,1179037069869404161
1197875444898553857,1195167113557807109
1197875444898553857,1191652995634622465
1197875444898553857,1184839096075608070
1197875444898553857,1194787121606737920
1197875444898553857,1191808313123467264
1197875444898553857,1189948227442937856
1197875444898553857,1198844633175879680
1197875444898553857,1181638327281340417
1197875444898553857,1181631422110392320
1197875444898553857,1187432213924724737
1197875444898553857,1188954192704094210
1197875444898553857,1189901083352559622
1197875444898553857,1194996751180189698
1197875444898553857,1196188648900685824
1197875444898553857,1190080251944042496
1197875444898553857,1183717736242995202
1197875444898553857,1187745644942901249
1197875444898553857,1189893262531674113
1197875444898553857,1181278604094631942
1197875444898553857,1195408438324604933
1183025991783976962,1192372452996898816
1183025991783976962,1197886829242060803
1183025991783976962,1195772011911380992
1183025991783976962,1182632251546169344
1183025991783976962,1185558906933776384
1183025991783976962,1179037069869404161
1183025991783976962,1195167113557807109
1183025991783976962,1191652995634622465
1183025991783976962,1184839096075608070
1183025991783976962,1194787121606737920
1183025991783976962,1191808313123467264
1183025991783976962,1189948227442937856
1183025991783976962,1198844633175879680
1183025991783976962,1181638327281340417
1183025991783976962,1181631422110392320
1183025991783976962,1187432213924724737
1183025991783976962,1188954192704094210
1183025991783976962,1189901083352559622
1183025991783976962,1194996751180189698
1183025991783976962,1196188648900685824
1183025991783976962,1190080251944042496
1183025991783976962,1183717736242995202
1183025991783976962,1187745644942901249
1183025991783976962,1189893262531674113
1183025991783976962,1181278604094631942
1183025991783976962,1195408438324604933
1192372452996898816,1197886829242060803
1192372452996898816,1195772011911380992
1192372452996898816,1182632251546169344
1192372452996898816,1185558906933776384
1192372452996898816,1179037069869404161
1192372452996898816,1195167113557807109
1192372452996898816,1191652995634622465
1192372452996898816,1184839096075608070
1192372452996898816,1194787121606737920
1192372452996898816,1191808313123467264
1192372452996898816,1189948227442937856
1192372452996898816,1198844633175879680
1192372452996898816,1181638327281340417
1192372452996898816,1181631422110392320
1192372452996898816,1187432213924724737
1192372452996898816,1188954192704094210
1192372452996898816,1189901083352559622
1192372452996898816,1194996751180189698
1192372452996898816,1196188648900685824
1192372452996898816,1190080251944042496
1192372452996898816,1183717736242995202
1192372452996898816,1187745644942901249
1192372452996898816,1189893262531674113
1192372452996898816,1181278604094631942
1192372452996898816,1195408438324604933
1192372452996898816,1197085860841295872
1192372452996898816,1196859315916812288
1192372452996898816,1188588523915366401
1192372452996898816,1198049145828888576
1197886829242060803,1195772011911380992
1197886829242060803,1182632251546169344
1197886829242060803,1185558906933776384
1197886829242060803,1179037069869404161
1197886829242060803,1195167113557807109
1197886829242060803,1191652995634622465
1197886829242060803,1184839096075608070
1197886829242060803,1194787121606737920
1197886829242060803,1191808313123467264
1197886829242060803,1189948227442937856
1197886829242060803,1198844633175879680
1197886829242060803,1181638327281340417
1197886829242060803,1181631422110392320
1197886829242060803,1187432213924724737
1197886829242060803,1188954192704094210
1197886829242060803,1189901083352559622
1197886829242060803,1194996751180189698
1197886829242060803,1196188648900685824
1197886829242060803,1190080251944042496
1197886829242060803,1183717736242995202
1197886829242060803,1187745644942901249
1197886829242060803,1189893262531674113
1197886829242060803,1181278604094631942
1197886829242060803,1195408438324604933
1195772011911380992,1182632251546169344
1195772011911380992,1185558906933776384
1195772011911380992,1179037069869404161
1195772011911380992,1195167113557807109
1195772011911380992,1191652995634622465
1195772011911380992,1184839096075608070
1195772011911380992,1194787121606737920
1195772011911380992,1191808313123467264
1195772011911380992,1189948227442937856
1195772011911380992,1198844633175879680
1195772011911380992,1181638327281340417
1195772011911380992,1181631422110392320
1195772011911380992,1187432213924724737
1195772011911380992,1188954192704094210
1195772011911380992,1189901083352559622
1195772011911380992,1194996751180189698
1195772011911380992,1196188648900685824
1195772011911380992,1190080251944042496
1195772011911380992,1183717736242995202
1195772011911380992,1187745644942901249
1195772011911380992,1189893262531674113
1195772011911380992,1181278604094631942
1195772011911380992,1195408438324604933
1195772011911380992,1193719963762036742
1195772011911380992,1200170538397683712
1195772011911380992,1183984990054313984
1195772011911380992,1197519358936801280
1195772011911380992,1183268229642219520
1195772011911380992,1192480552995213312
1182632251546169344,1185558906933776384
1182632251546169344,1179037069869404161
1182632251546169344,1195167113557807109
1182632251546169344,1191652995634622465
1182632251546169344,1184839096075608070
1182632251546169344,1194787121606737920
1182632251546169344,1191808313123467264
1182632251546169344,1189948227442937856
1182632251546169344,1198844633175879680
1182632251546169344,1181638327281340417
1182632251546169344,1181631422110392320
1182632251546169344,1187432213924724737
1182632251546169344,1188954192704094210
1182632251546169344,1189901083352559622
1182632251546169344,1194996751180189698
1182632251546169344,1196188648900685824
1182632251546169344,1190080251944042496
1182632251546169344,1183717736242995202
1182632251546169344,1187745644942901249
1182632251546169344,1189893262531674113
1182632251546169344,1181278604094631942
1182632251546169344,1195408438324604933
1182632251546169344,1191358296873037825
1182632251546169344,1190731494148456448
1182632251546169344,1186144427451928576
1182632251546169344,1186246856545685505
1182632251546169344,1200170538397683712
1182632251546169344,1183984990054313984
1182632251546169344,1196247750804819968
1182632251546169344,1196112681603747840
1182632251546169344,1182468849813331975
1182632251546169344,1181881731160276994
1182632251546169344,1190593047630766080
1182632251546169344,1183749092217737217
1182632251546169344,1197519358936801280
1182632251546169344,1186400251806011392
1182632251546169344,1196151482032304136
1182632251546169344,1192724457032273921
1182632251546169344,1179894113417740288
1182632251546169344,1189114414122688512
1182632251546169344,1179335000099082240
1182632251546169344,1180174494889107456
1182632251546169344,1191581062499065862
1182632251546169344,1192480552995213312
1182632251546169344,1183949150179614720
1182632251546169344,1188100197273894916
1185558906933776384,1179037069869404161
1185558906933776384,1195167113557807109
1185558906933776384,1191652995634622465
1185558906933776384,1184839096075608070
1185558906933776384,1194787121606737920
1185558906933776384,1191808313123467264
1185558906933776384,1189948227442937856
1185558906933776384,1198844633175879680
1185558906933776384,1181638327281340417
1185558906933776384,1181631422110392320
1185558906933776384,1187432213924724737
1185558906933776384,1188954192704094210
1185558906933776384,1189901083352559622
1185558906933776384,1194996751180189698
1185558906933776384,1196188648900685824
1185558906933776384,1190080251944042496
1185558906933776384,1183717736242995202
1185558906933776384,1187745644942901249
1185558906933776384,1189893262531674113
1185558906933776384,1181278604094631942
1185558906933776384,1195408438324604933
1179037069869404161,1195167113557807109
1179037069869404161,1191652995634622465
1179037069869404161,1184839096075608070
1179037069869404161,1194787121606737920
1179037069869404161,1191808313123467264
1179037069869404161,1189948227442937856
1179037069869404161,1198844633175879680
1179037069869404161,1181638327281340417
1179037069869404161,1181631422110392320
1179037069869404161,1187432213924724737
1179037069869404161,1188954192704094210
1179037069869404161,1189901083352559622
1179037069869404161,1194996751180189698
1179037069869404161,1196188648900685824
1179037069869404161,1190080251944042496
1179037069869404161,1183717736242995202
1179037069869404161,1187745644942901249
1179037069869404161,1189893262531674113
1179037069869404161,1181278604094631942
1179037069869404161,1195408438324604933
1179037069869404161,1180690876550373376
1195167113557807109,1195167113557807109
1195167113557807109,1191652995634622465
1195167113557807109,1184839096075608070
1195167113557807109,1194787121606737920
1195167113557807109,1191808313123467264
1195167113557807109,1189948227442937856
1195167113557807109,1198844633175879680
1195167113557807109,1181638327281340417
1195167113557807109,1181631422110392320
1195167113557807109,1187432213924724737
1195167113557807109,1188954192704094210
1195167113557807109,1189901083352559622
1195167113557807109,1194996751180189698
1195167113557807109,1196188648900685824
1195167113557807109,1190080251944042496
1195167113557807109,1183717736242995202
1195167113557807109,1187745644942901249
1195167113557807109,1189893262531674113
1195167113557807109,1181278604094631942
1195167113557807109,1195408438324604933
1191652995634622465,1184839096075608070
1191652995634622465,1194787121606737920
1191652995634622465,1191808313123467264
1191652995634622465,1189948227442937856
1191652995634622465,1198844633175879680
1191652995634622465,1181638327281340417
1191652995634622465,1181631422110392320
1191652995634622465,1187432213924724737
1191652995634622465,1188954192704094210
1191652995634622465,1189901083352559622
1191652995634622465,1194996751180189698
1191652995634622465,1196188648900685824
1191652995634622465,1190080251944042496
1191652995634622465,1183717736242995202
1191652995634622465,1187745644942901249
1191652995634622465,1189893262531674113
1191652995634622465,1181278604094631942
1191652995634622465,1195408438324604933
1191652995634622465,1191652995634622465
1184839096075608070,1184839096075608070
1184839096075608070,1194787121606737920
1184839096075608070,1191808313123467264
1184839096075608070,1189948227442937856
1184839096075608070,1198844633175879680
1184839096075608070,1181638327281340417
1184839096075608070,1181631422110392320
1184839096075608070,1187432213924724737
1184839096075608070,1188954192704094210
1184839096075608070,1189901083352559622
1184839096075608070,1194996751180189698
1184839096075608070,1196188648900685824
1184839096075608070,1190080251944042496
1184839096075608070,1183717736242995202
1184839096075608070,1187745644942901249
1184839096075608070,1189893262531674113
1184839096075608070,1181278604094631942
1184839096075608070,1195408438324604933
1184839096075608070,1179064471685173248
1194787121606737920,1191808313123467264
1194787121606737920,1189948227442937856
1194787121606737920,1198844633175879680
1194787121606737920,1181638327281340417
1194787121606737920,1181631422110392320
1194787121606737920,1187432213924724737
1194787121606737920,1188954192704094210
1194787121606737920,1189901083352559622
1194787121606737920,1194996751180189698
1194787121606737920,1196188648900685824
1194787121606737920,1190080251944042496
1194787121606737920,1183717736242995202
1194787121606737920,1187745644942901249
1194787121606737920,1189893262531674113
1194787121606737920,1181278604094631942
1194787121606737920,1195408438324604933
1194787121606737920,1193962156984819712
1194787121606737920,1194304347728945152
1194787121606737920,1187866495445020672
1194787121606737920,1183552884467781632
1194787121606737920,1196078580889014278
1194787121606737920,1183927657139978240
1194787121606737920,1187436706779357186
1194787121606737920,1186031906871238657
1191808313123467264,1189948227442937856
1191808313123467264,1198844633175879680
1191808313123467264,1181638327281340417
1191808313123467264,1181631422110392320
1191808313123467264,1187432213924724737
1191808313123467264,1188954192704094210
1191808313123467264,1189901083352559622
1191808313123467264,1194996751180189698
1191808313123467264,1196188648900685824
1191808313123467264,1190080251944042496
1191808313123467264,1183717736242995202
1191808313123467264,1187745644942901249
1191808313123467264,1189893262531674113
1191808313123467264,1181278604094631942
1191808313123467264,1195408438324604933
1191808313123467264,1178824717106601984
1191808313123467264,1192898609945006080
1191808313123467264,1186482567765282821
1191808313123467264,1187860631027892225
1191808313123467264,1187550641930960896
1191808313123467264,1185554588612681728
1191808313123467264,1179812222475915264
1189948227442937856,1198844633175879680
1189948227442937856,1181638327281340417
1189948227442937856,1181631422110392320
1189948227442937856,1187432213924724737
1189948227442937856,1188954192704094210
1189948227442937856,1189901083352559622
1189948227442937856,1194996751180189698
1189948227442937856,1196188648900685824
1189948227442937856,1190080251944042496
1189948227442937856,1183717736242995202
1189948227442937856,1187745644942901249
1189948227442937856,1189893262531674113
1189948227442937856,1181278604094631942
1189948227442937856,1195408438324604933
1189948227442937856,1200460160021364737
1198844633175879680,1181638327281340417
1198844633175879680,1181631422110392320
1198844633175879680,1187432213924724737
1198844633175879680,1188954192704094210
1198844633175879680,1189901083352559622
1198844633175879680,1194996751180189698
1198844633175879680,1196188648900685824
1198844633175879680,1190080251944042496
1198844633175879680,1183717736242995202
1198844633175879680,1187745644942901249
1198844633175879680,1189893262531674113
1198844633175879680,1181278604094631942
1198844633175879680,1195408438324604933
1198844633175879680,1197449147261079553
1181638327281340417,1181631422110392320
1181638327281340417,1187432213924724737
1181638327281340417,1188954192704094210
1181638327281340417,1189901083352559622
1181638327281340417,1194996751180189698
1181638327281340417,1196188648900685824
1181638327281340417,1190080251944042496
1181638327281340417,1183717736242995202
1181638327281340417,1187745644942901249
1181638327281340417,1189893262531674113
1181638327281340417,1181278604094631942
1181638327281340417,1195408438324604933
1181638327281340417,1191358296873037825
1181638327281340417,1190731494148456448
1181638327281340417,1186144427451928576
1181638327281340417,1186246856545685505
1181638327281340417,1200170538397683712
1181638327281340417,1183984990054313984
1181638327281340417,1196247750804819968
1181638327281340417,1196112681603747840
1181638327281340417,1182468849813331975
1181638327281340417,1181881731160276994
1181638327281340417,1190593047630766080
1181638327281340417,1183749092217737217
1181638327281340417,1197519358936801280
1181638327281340417,1186400251806011392
1181638327281340417,1196151482032304136
1181638327281340417,1192724457032273921
1181638327281340417,1179894113417740288
1181638327281340417,1189114414122688512
1181638327281340417,1179335000099082240
1181638327281340417,1180174494889107456
1181638327281340417,1191581062499065862
1181638327281340417,1192480552995213312
1181638327281340417,1183949150179614720
1181638327281340417,1188100197273894916
1181631422110392320,1187432213924724737
1181631422110392320,1188954192704094210
1181631422110392320,1189901083352559622
1181631422110392320,1194996751180189698
1181631422110392320,1196188648900685824
1181631422110392320,1190080251944042496
1181631422110392320,1183717736242995202
1181631422110392320,1187745644942901249
1181631422110392320,1189893262531674113
1181631422110392320,1181278604094631942
1181631422110392320,1195408438324604933
1181631422110392320,1180075789657632769
1181631422110392320,1193757375976501249
1181631422110392320,1194465461372477441
1181631422110392320,1183321750177599490
1181631422110392320,1189596014845382658
1181631422110392320,1188101800076828672
1181631422110392320,1180698638533545985
1181631422110392320,1189114414122688512
1181631422110392320,1184317318446272512
1181631422110392320,1197799181722644480
1181631422110392320,1180296798717431808
1181631422110392320,1183186516010590213
1181631422110392320,1188100197273894916
1181631422110392320,1193862160738406400
1181631422110392320,1185234276008288256
1181631422110392320,1190051101384626178
1181631422110392320,1188819579730038788
1187432213924724737,1188954192704094210
1187432213924724737,1189901083352559622
1187432213924724737,1194996751180189698
1187432213924724737,1196188648900685824
1187432213924724737,1190080251944042496
1187432213924724737,1183717736242995202
1187432213924724737,1187745644942901249
1187432213924724737,1189893262531674113
1187432213924724737,1181278604094631942
1187432213924724737,1195408438324604933
1188954192704094210,1189901083352559622
1188954192704094210,1194996751180189698
1188954192704094210,1196188648900685824
1188954192704094210,1190080251944042496
1188954192704094210,1183717736242995202
1188954192704094210,1187745644942901249
1188954192704094210,1189893262531674113
1188954192704094210,1181278604094631942
1188954192704094210,1195408438324604933
1188954192704094210,1191358296873037825
1188954192704094210,1190731494148456448
1188954192704094210,1186144427451928576
1188954192704094210,1186246856545685505
1188954192704094210,1200170538397683712
1188954192704094210,1183984990054313984
1188954192704094210,1196247750804819968
1188954192704094210,1196112681603747840
1188954192704094210,1182468849813331975
1188954192704094210,1181881731160276994
1188954192704094210,1190593047630766080
1188954192704094210,1183749092217737217
1188954192704094210,1197519358936801280
1188954192704094210,1186400251806011392
1188954192704094210,1196151482032304136
1188954192704094210,1192724457032273921
1188954192704094210,1179894113417740288
1188954192704094210,1189114414122688512
1188954192704094210,1179335000099082240
1188954192704094210,1180174494889107456
1188954192704094210,1191581062499065862
1188954192704094210,1192480552995213312
1188954192704094210,1183949150179614720
1188954192704094210,1188100197273894916
1188954192704094210,1188390288508669953
1188954192704094210,1194135960700604416
1188954192704094210,1193719963762036742
1188954192704094210,1181718551725559809
1188954192704094210,1180075789657632769
1188954192704094210,1193757375976501249
1188954192704094210,1183321750177599490
1188954192704094210,1188374736008466433
1188954192704094210,1183538226679767040
1188954192704094210,1181956242966605824
1188954192704094210,1193480395162976256
1188954192704094210,1195230204295184391
1188954192704094210,1182317567563702272
1188954192704094210,1197774385211297792
1188954192704094210,1181825712019238912
1188954192704094210,1184124891072565248
1188954192704094210,1183947476182732801
1188954192704094210,1180883730639884290
1188954192704094210,1183186516010590213
1188954192704094210,1196774791157448705
1188954192704094210,1194008483861012480
1188954192704094210,1180817724299042821
1188954192704094210,1180881497626013697
1188954192704094210,1179436531594846208
1188954192704094210,1194465461372477441
1188954192704094210,1189596014845382658
1188954192704094210,1188101800076828672
1188954192704094210,1180698638533545985
1188954192704094210,1184317318446272512
1188954192704094210,1197799181722644480
1188954192704094210,1180296798717431808
1188954192704094210,1193862160738406400
1188954192704094210,1196859315916812288
1188954192704094210,1188588523915366401
1188954192704094210,1198049145828888576
1188954192704094210,1181574750038048770
1188954192704094210,1183069650294210560
1188954192704094210,1178938076338372609
1188954192704094210,1183330026839662592
1188954192704094210,1191094593506295808
1188954192704094210,1179064471685173248
1188954192704094210,1184052077955141632
1188954192704094210,1179985058272169984
1189901083352559622,1194996751180189698
1189901083352559622,1196188648900685824
1189901083352559622,1190080251944042496
1189901083352559622,1183717736242995202
1189901083352559622,1187745644942901249
1189901083352559622,1189893262531674113
1189901083352559622,1181278604094631942
1189901083352559622,1195408438324604933
1189901083352559622,1183240936450641922
1189901083352559622,1192411520891850752
1194996751180189698,1196188648900685824
1194996751180189698,1190080251944042496
1194996751180189698,1183717736242995202
1194996751180189698,1187745644942901249
1194996751180189698,1189893262531674113
1194996751180189698,1181278604094631942
1194996751180189698,1195408438324604933
1196188648900685824,1190080251944042496
1196188648900685824,1183717736242995202
1196188648900685824,1187745644942901249
1196188648900685824,1189893262531674113
1196188648900685824,1181278604094631942
1196188648900685824,1195408438324604933
1196188648900685824,1191358296873037825
1196188648900685824,1190731494148456448
1196188648900685824,1186144427451928576
1196188648900685824,1186246856545685505
1196188648900685824,1200170538397683712
1196188648900685824,1183984990054313984
1196188648900685824,1196247750804819968
